Brand,Category,Stock_Code,Description,Barcode_1,SRP,Your_Price,Supplier
Y,GBP,32.49,1,29.99,,,Extra UK
Y,GBP,54.16,1,50.00,,,Extra UK
Y,GBP,21.66,1,20.00,,,Extra UK
Y,GBP,1.46,1,1.35,,,Extra UK
Y,GBP,2.04,1,1.89,,,Extra UK
Y,GBP,1.16,1,1.08,,,Extra UK
Y,GBP,1.46,1,1.35,,,Extra UK
Y,GBP,1.46,1,1.35,,,Extra UK
Y,GBP,1.46,1,1.35,,,Extra UK
Y,GBP,2.04,1,1.89,,,Extra UK
Y,GBP,2.91,1,2.70,,,Extra UK
Y,GBP,1.74,1,1.62,,,Extra UK
,GBP,81.90,1,75.60,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,13.54,1,12.50,,,Extra UK
Y,GBP,21.66,1,20.00,,,Extra UK
Y,GBP,18.95,1,17.50,,,Extra UK
Y,GBP,21.66,1,20.00,,,Extra UK
Y,GBP,27.08,1,25.00,,,Extra UK
Y,GBP,32.49,1,29.99,,,Extra UK
Y,GBP,16.24,1,14.99,,,Extra UK
Y,GBP,8.12,1,7.49,,,Extra UK
Y,GBP,12.45,1,11.50,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
Y,GBP,10.54,1,9.58,,,Extra UK
Y,GBP,18.33,1,16.66,,,Extra UK
Y,GBP,5.04,1,4.58,,,Extra UK
Y,GBP,8.24,1,7.49,,,Extra UK
Y,GBP,4.58,1,4.16,,,Extra UK
Y,GBP,12.83,1,11.66,,,Extra UK
Y,GBP,7.79,1,7.08,,,Extra UK
Y,GBP,18.33,1,16.66,,,Extra UK
Y,GBP,7.79,1,7.08,,,Extra UK
Y,GBP,6.87,1,6.24,,,Extra UK
Y,GBP,6.87,1,6.24,,,Extra UK
Y,GBP,110.00,1,100.00,,,Extra UK
Y,GBP,12.37,1,11.24,,,Extra UK
Y,GBP,7.33,1,6.66,,,Extra UK
Y,GBP,27.49,1,24.99,,,Extra UK
Y,GBP,7.33,1,6.66,,,Extra UK
Y,GBP,5.95,1,,,,Extra UK
Y,GBP,9.20,1,,,,Extra UK
Y,GBP,11.91,1,,,,Extra UK
Y,GBP,5.49,1,4.99,,,Extra UK
Y,GBP,5.49,1,4.99,,,Extra UK
Y,GBP,7.58,1,,,,Extra UK
Y,GBP,5.49,1,4.99,,,Extra UK
Y,GBP,9.16,1,8.33,,,Extra UK
Y,GBP,6.87,1,6.24,,,Extra UK
Y,GBP,21.54,1,19.58,,,Extra UK
Y,GBP,7.33,1,6.66,,,Extra UK
Y,GBP,14.66,1,13.33,,,Extra UK
,GBP,27.95,1,,,,Extra UK
Y,GBP,12.37,1,11.24,,,Extra UK
Y,GBP,91.66,1,83.33,,,Extra UK
Y,GBP,8.24,1,7.49,,,Extra UK
Y,GBP,10.54,1,9.58,,,Extra UK
Y,GBP,28.41,1,25.83,,,Extra UK
Y,GBP,7.33,1,6.66,,,Extra UK
Y,GBP,21.54,1,19.58,,,Extra UK
Y,GBP,6.87,1,6.24,,,Extra UK
Y,GBP,4.58,1,4.16,,,Extra UK
Y,GBP,5.04,1,4.58,,,Extra UK
Y,GBP,4.58,1,4.16,,,Extra UK
Y,GBP,4.12,1,3.74,,,Extra UK
Y,GBP,57.75,1,,,,Extra UK
Y,GBP,5.96,1,5.41,,,Extra UK
Y,GBP,7.79,1,7.08,,,Extra UK
Y,GBP,8.24,1,7.49,,,Extra UK
Y,GBP,5.04,1,4.58,,,Extra UK
Y,GBP,63.25,1,,,,Extra UK
Y,GBP,6.41,1,5.83,,,Extra UK
Y,GBP,9.16,1,,,,Extra UK
Y,GBP,160.41,1,,,,Extra UK
Y,GBP,9.16,1,,,,Extra UK
Y,GBP,9.16,1,,,,Extra UK
Y,GBP,160.41,1,,,,Extra UK
Y,GBP,9.16,1,,,,Extra UK
Y,GBP,160.41,1,,,,Extra UK
Y,GBP,9.16,1,,,,Extra UK
Y,GBP,9.16,1,,,,Extra UK
Y,GBP,10.08,1,,,,Extra UK
Y,GBP,36.66,1,,,,Extra UK
Y,GBP,34.37,1,,,,Extra UK
Y,GBP,34.37,1,,,,Extra UK
Y,GBP,9.16,1,8.33,,,Extra UK
,GBP,4.00,1,3.66,3.00,10,Extra UK
,GBP,149.99,1,137.49,112.50,10,Extra UK
,GBP,5.00,1,4.58,3.75,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,10.00,1,9.16,7.50,10,Extra UK
,GBP,10.00,1,9.16,7.50,10,Extra UK
,GBP,11.00,1,10.08,8.25,10,Extra UK
,GBP,11.00,1,10.08,8.25,10,Extra UK
,GBP,17.50,1,16.04,13.12,10,Extra UK
,GBP,25.00,1,22.91,18.75,10,Extra UK
,GBP,4.00,1,3.66,3.00,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,10.00,1,9.16,7.50,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,17.50,1,16.04,13.12,10,Extra UK
,GBP,10.00,1,9.16,7.50,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,3.50,1,3.21,2.62,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,7.00,1,6.41,5.25,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,7.00,1,6.41,5.25,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,7.00,1,6.41,5.25,10,Extra UK
,GBP,7.49,1,6.87,5.62,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,25.00,1,22.91,18.75,10,Extra UK
,GBP,29.99,1,27.49,22.50,10,Extra UK
,GBP,9.50,1,8.71,7.12,10,Extra UK
,GBP,11.00,1,10.08,8.25,10,Extra UK
,GBP,6.50,1,5.96,4.87,10,Extra UK
,GBP,11.00,1,10.08,8.25,10,Extra UK
,GBP,42.50,1,38.96,31.87,10,Extra UK
,GBP,44.99,1,41.24,33.75,10,Extra UK
,GBP,40.00,1,36.66,30.00,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,57.50,1,52.71,43.12,10,Extra UK
,GBP,35.00,1,32.08,26.25,10,Extra UK
,GBP,44.99,1,41.24,33.75,10,Extra UK
,GBP,32.50,1,29.79,24.37,10,Extra UK
,GBP,35.00,1,32.08,26.25,10,Extra UK
,GBP,22.49,1,20.62,16.87,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,22.49,1,20.62,16.87,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,22.49,1,20.62,16.87,10,Extra UK
,GBP,20.00,1,18.33,15.00,10,Extra UK
,GBP,17.50,1,16.04,13.12,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,12.50,1,11.46,9.37,10,Extra UK
,GBP,27.50,1,25.21,20.62,10,Extra UK
,GBP,27.50,1,25.21,20.62,10,Extra UK
,GBP,25.00,1,22.91,18.75,10,Extra UK
,GBP,27.50,1,25.21,20.62,10,Extra UK
,GBP,25.00,1,22.91,18.75,10,Extra UK
,GBP,22.49,1,20.62,16.87,10,Extra UK
,GBP,100.00,1,91.66,75.00,10,Extra UK
,GBP,40.00,1,36.66,30.00,10,Extra UK
,GBP,29.99,1,27.49,22.50,10,Extra UK
,GBP,25.00,1,22.91,18.75,10,Extra UK
,GBP,14.99,1,13.74,11.25,10,Extra UK
,GBP,29.99,1,27.49,22.50,10,Extra UK
,GBP,23.99,1,21.99,18.00,10,Extra UK
,GBP,2.50,1,2.29,1.87,10,Extra UK
,GBP,4.00,1,3.66,3.00,10,Extra UK
,GBP,4.00,1,3.66,3.00,10,Extra UK
,GBP,7.26,1,6.82,,,Extra UK
,GBP,7.04,1,6.50,,,Extra UK
,GBP,3.24,1,2.99,,,Extra UK
,GBP,7.04,1,6.50,,,Extra UK
,GBP,6.49,1,5.99,,,Extra UK
,GBP,48.74,1,44.99,,,Extra UK
,GBP,48.74,1,44.99,,,Extra UK
,GBP,24.37,1,22.49,,,Extra UK
,GBP,25.45,1,23.50,,,Extra UK
,GBP,92.08,1,85.00,,,Extra UK
Y,GBP,15.16,1,14.00,,,Extra UK
Y,GBP,15.16,1,14.00,,,Extra UK
Y,GBP,15.70,1,14.50,,,Extra UK
Y,GBP,15.70,1,14.50,,,Extra UK
,GBP,5.95,1,5.50,,,Extra UK
,GBP,10.29,1,9.50,,,Extra UK
,GBP,14.62,1,13.49,,,Extra UK
,GBP,25.45,1,23.50,,,Extra UK
,GBP,7.58,1,7.00,,,Extra UK
,GBP,11.91,1,11.00,,,Extra UK
,GBP,5.41,1,5.00,,,Extra UK
,GBP,9.20,1,8.50,,,Extra UK
,GBP,13.54,1,12.50,,,Extra UK
,GBP,24.37,1,22.49,,,Extra UK
,GBP,7.04,1,6.50,,,Extra UK
,GBP,10.83,1,10.00,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
Y,GBP,15.49,1,,,,Extra UK
Y,GBP,13.49,1,,,,Extra UK
Y,GBP,13.49,1,,,,Extra UK
Y,GBP,13.49,1,,,,Extra UK
Y,GBP,13.49,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,13.49,1,,,,Extra UK
Y,GBP,13.49,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,14.99,1,,,,Extra UK
Y,GBP,16.00,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,14.00,1,,,,Extra UK
Y,GBP,3.33,1,,,,Extra UK
Y,GBP,3.33,1,,,,Extra UK
Y,GBP,4.33,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,2.99,1,,,,Extra UK
Y,GBP,14.99,1,,,,Extra UK
Y,GBP,14.99,1,,,,Extra UK
Y,GBP,14.99,1,,,,Extra UK
Y,GBP,2.66,1,,,,Extra UK
Y,GBP,2.66,1,,,,Extra UK
Y,GBP,2.66,1,,,,Extra UK
Y,GBP,2.66,1,,,,Extra UK
Y,GBP,2.66,1,,,,Extra UK
Y,GBP,3.00,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,5.00,1,,,,Extra UK
Y,GBP,4.00,1,,,,Extra UK
Y,GBP,16.49,1,,,,Extra UK
Y,GBP,6.50,1,,,,Extra UK
Y,GBP,59.99,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,12.50,1,,,,Extra UK
Y,GBP,14.00,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,20.66,1,,,,Extra UK
Y,GBP,20.66,1,,,,Extra UK
Y,GBP,20.66,1,,,,Extra UK
Y,GBP,20.66,1,,,,Extra UK
Y,GBP,15.49,1,,,,Extra UK
Y,GBP,15.49,1,,,,Extra UK
Y,GBP,15.49,1,,,,Extra UK
Y,GBP,15.49,1,,,,Extra UK
Y,GBP,18.08,1,,,,Extra UK
Y,GBP,18.08,1,,,,Extra UK
Y,GBP,18.08,1,,,,Extra UK
Y,GBP,18.08,1,,,,Extra UK
Y,GBP,18.08,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,33.58,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,49.08,1,,,,Extra UK
Y,GBP,49.08,1,,,,Extra UK
Y,GBP,51.66,1,,,,Extra UK
Y,GBP,51.66,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,51.66,1,,,,Extra UK
Y,GBP,51.66,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,38.74,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,43.91,1,,,,Extra UK
Y,GBP,46.49,1,,,,Extra UK
Y,GBP,46.49,1,,,,Extra UK
Y,GBP,46.49,1,,,,Extra UK
Y,GBP,46.49,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,41.33,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,36.16,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,25.83,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,30.99,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,13.12,1,,,,Extra UK
Y,GBP,13.12,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,16.87,1,,,,Extra UK
Y,GBP,16.87,1,,,,Extra UK
Y,GBP,40.38,1,,,,Extra UK
Y,GBP,13.12,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,15.00,1,,,,Extra UK
Y,GBP,16.87,1,,,,Extra UK
Y,GBP,16.87,1,,,,Extra UK
Y,GBP,16.87,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
,GBP,0.00,1,,,,Extra UK
Y,GBP,5.41,1,5.00,,,Extra UK
Y,GBP,2.04,1,1.90,,,Extra UK
Y,GBP,4.66,1,4.33,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,7.04,1,6.50,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,9.74,1,8.99,,,Extra UK
Y,GBP,4.66,1,4.33,,,Extra UK
Y,GBP,17.49,1,16.24,,,Extra UK
Y,GBP,16.33,1,15.16,,,Extra UK
Y,GBP,16.33,1,15.16,,,Extra UK
Y,GBP,21.58,1,20.04,,,Extra UK
Y,GBP,23.33,1,21.66,,,Extra UK
Y,GBP,23.33,1,21.66,,,Extra UK
Y,GBP,23.33,1,21.66,,,Extra UK
Y,GBP,15.74,1,14.62,,,Extra UK
Y,GBP,17.49,1,16.24,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,4.66,1,4.33,,,Extra UK
Y,GBP,3.21,1,2.98,,,Extra UK
Y,GBP,4.66,1,4.33,,,Extra UK
Y,GBP,4.66,1,4.33,,,Extra UK
Y,GBP,4.96,1,4.60,,,Extra UK
Y,GBP,8.74,1,8.12,,,Extra UK
Y,GBP,3.21,1,2.98,,,Extra UK
Y,GBP,3.21,1,2.98,,,Extra UK
Y,GBP,3.21,1,2.98,,,Extra UK
Y,GBP,4.96,1,4.60,,,Extra UK
Y,GBP,5.54,1,5.15,,,Extra UK
Y,GBP,4.66,1,4.33,,,Extra UK
Y,GBP,5.83,1,5.41,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,5.83,1,5.41,,,Extra UK
Y,GBP,11.66,1,10.83,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,6.41,1,5.95,,,Extra UK
Y,GBP,2.50,1,2.33,,,Extra UK
Y,GBP,2.50,1,2.33,,,Extra UK
Y,GBP,2.50,1,2.33,,,Extra UK
Y,GBP,3.74,1,3.49,,,Extra UK
Y,GBP,4.08,1,3.79,,,Extra UK
Y,GBP,2.04,1,1.90,,,Extra UK
Y,GBP,2.04,1,1.90,,,Extra UK
Y,GBP,4.08,1,3.79,,,Extra UK
Y,GBP,5.83,1,5.41,,,Extra UK
Y,GBP,5.54,1,5.15,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,6.49,1,5.99,,,Extra UK
Y,GBP,37.33,1,36.00,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,16.62,1,16.03,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,14.88,1,14.34,,,Extra UK
Y,GBP,15.46,1,14.90,,,Extra UK
