System ID,UPC,EAN,Custom SKU,Manufacturer SKU,Default Vendor ID,Description,Default Vendor,Item Type,Tax Class,Brand,Top Level Category,Default Cost,Price,Archived (Yes / No),Category,Quantity on Hand,Lifetime Quantity Sold,# of Sales
,5051699037254,5051699037254,,,,Hot Tips Re-usable Brake Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,5051699037261,5051699037261,,,,Hot Tips Re-usable Brake Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,5051699037285,5051699037285,,,,Hot Tips Re-usable Gear Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,5051699037292,5051699037292,,,,Hot Tips Re-usable Gear Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,5051699037315,5051699037315,,,,Hot Tips Re-usable Gear Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,5051699037322,5051699037322,,,,Hot Tips Re-usable Gear Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,5051699037339,5051699037339,,,,Hot Tips Re-usable Gear Cable Ends,Ison,,,Firewire,,,,,Brakes,,,
,4260689339945,4260689339945,,,,CDC Center Track Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260689339723,4260689339723,,,,CDC Center Track Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260689339952,4260689339952,,,,CDC Center Track Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260689339969,4260689339969,,,,CDC Center Track Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260689339976,4260689339976,,,,CDC Center Track Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260689339983,4260689339983,,,,CDC Center Track Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428335225,4262428335225,,,,Snubber,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428335232,4262428335232,,,,Snubber,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428337007,4262428337007,,,,Snubber,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428335249,4262428335249,,,,Snubber Spare Parts,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260510068990,4260510068990,,,,CDN Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334303,4262428334303,,,,CDN Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260510069089,4260510069089,,,,CDN Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260510069102,4260510069102,,,,CDN Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260510069119,4260510069119,,,,CDN Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334846,4262428334846,,,,CDN Belt,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333580,4262428333580,,,,CDX Belt - Black with Blue,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333597,4262428333597,,,,CDX Belt - Black with Blue,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333603,4262428333603,,,,CDX Belt - Black with Blue,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333610,4262428333610,,,,CDX Belt - Black with Blue,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333627,4262428333627,,,,CDX Belt - Black with Blue,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333634,4262428333634,,,,CDX Belt - Black with Blue,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334396,4262428334396,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334402,4262428334402,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334525,4262428334525,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334532,4262428334532,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334549,4262428334549,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334556,4262428334556,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334563,4262428334563,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428339216,4262428339216,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428339223,4262428339223,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428333665,4262428333665,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428339230,4262428339230,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334587,4262428334587,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334594,4262428334594,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4262428334648,4262428334648,,,,CDX Belt - Black,Ison,,,Gates Carbon Drive,,,,,Chains & Chain Devices,,,
,4260510069911,4260510069911,,,,CDN S150 Crank Set,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510060802,4260510060802,,,,CDN S150 Crank Set,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330218,4260689330218,,,,CDN S150 Crank Set,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330256,4260689330256,,,,CDN S150 Crank Set,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330188,4260689330188,,,,CDN S150 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510060857,4260510060857,,,,CDN S150 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330225,4260689330225,,,,CDN S150 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330201,4260689330201,,,,CDN S150 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330300,4260689330300,,,,CDN S250 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330317,4260689330317,,,,CDN S250 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330287,4260689330287,,,,CDN S250 Crank Set - with Chain Guard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4262428335539,4262428335539,,,,S550 Chainguard,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4262428330039,4262428330039,,,,CDC Front Sprocket - 4-Bolt 104BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4262428330084,4262428330084,,,,CDC Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510069164,4260510069164,,,,CDX Front Sprocket - 4-Bolt 104BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510069171,4260510069171,,,,CDX Front Sprocket - 4-Bolt 104BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510062363,4260510062363,,,,CDX Front Sprocket - 4-Bolt 104BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510062370,4260510062370,,,,CDX Front Sprocket - 4-Bolt 104BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067573,4260510067573,,,,CDX Front Sprocket - 4-Bolt 104BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067580,4260510067580,,,,CDX Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510069423,4260510069423,,,,CDX Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067597,4260510067597,,,,CDX Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067603,4260510067603,,,,CDX Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067610,4260510067610,,,,CDX Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067627,4260510067627,,,,CDX Front Sprocket - 5-Bolt 130BCD,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4262428333283,4262428333283,,,,CDX Direct Mount Sprocket,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260510067696,4260510067696,,,,CDX Front Sprocket - Pinion,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4260689330997,4260689330997,,,,CDX Front Sprocket - Pinion,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4262428335362,4262428335362,,,,CDX Front Sprocket - Pinion,Ison,,,Gates Carbon Drive,,,,,Cranks & Chainrings,,,
,4262428334440,4262428334440,,,,CDC Freewheel Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067832,4260510067832,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067849,4260510067849,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067856,4260510067856,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067863,4260510067863,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510066224,4260510066224,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067870,4260510067870,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068105,4260510068105,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068143,4260510068143,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068181,4260510068181,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068211,4260510068211,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068259,4260510068259,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260689330980,4260689330980,,,,CDX 9-Spline Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068327,4260510068327,,,,CDX Enviolo Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068365,4260510068365,,,,CDX Enviolo Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068389,4260510068389,,,,CDX Enviolo Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068402,4260510068402,,,,CDX Enviolo Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068495,4260510068495,,,,CDX Nexus 5 Mech Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260689334544,4260689334544,,,,CDX Nexus 5 Mech Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260689331000,4260689331000,,,,CDX Nexus 5 Mech Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260689335329,4260689335329,,,,CDX Nexus 5 Mech Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260689335251,4260689335251,,,,CDX Nexus 5 Mech Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067726,4260510067726,,,,CDX Rohloff Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067733,4260510067733,,,,CDX Rohloff Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510067740,4260510067740,,,,CDX Rohloff Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068426,4260510068426,,,,CDX Alfine Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068433,4260510068433,,,,CDX Alfine Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068440,4260510068440,,,,CDX Alfine Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068457,4260510068457,,,,CDX Alfine Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068464,4260510068464,,,,CDX Alfine Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4260510068471,4260510068471,,,,CDX Alfine Sprockets,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4262428333962,4262428333962,,,,CDX Thread-On Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4262428333979,4262428333979,,,,CDX Thread-On Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4262428333986,4262428333986,,,,CDX Thread-On Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4262428333993,4262428333993,,,,CDX Thread-On Sprocket,Ison,,,Gates Carbon Drive,,,,,Hubs & Cassettes,,,
,4262428335270,4262428335270,,,,Belt Care,Ison,,,Gates Carbon Drive,,,,,Lubricants & Solvents,,,
,5051699069538,5051699069538,,,,Shiftbox,Ison,,,Gebla Rohbox,,,,,Hubs & Cassettes,,,
,,,,,,Shiftbox,Ison,,,Gebla Rohbox,,,,,Hubs & Cassettes,,,
,,,,,,Rohbox ShimKit,Ison,,,Gebla Rohbox,,,,,Hubs & Cassettes,,,
,,,,,,Rohbox ShimKit,Ison,,,Gebla Rohbox,,,,,Hubs & Cassettes,,,
,5051699053810,5051699053810,,,,AQ Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699033942,5051699033942,,,,AQ Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699046966,5051699046966,,,,AQ Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699033959,5051699033959,,,,AQ Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699046980,5051699046980,,,,AQ Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699046997,5051699046997,,,,Handlebar Shims,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699047000,5051699047000,,,,Handlebar Shims,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699049943,5051699049943,,,,SLR Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699049950,5051699049950,,,,SLR Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699033980,5051699033980,,,,SLR Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699033997,5051699033997,,,,SLR Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699034000,5051699034000,,,,SLR Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699072712,5051699072712,,,,STV Stealth Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
,5051699072729,5051699072729,,,,STV Stealth Road Stem,Ison,,,Genetic,,,,,"Handlebars, Stems & Grips",,,
