SKU,StyleCode,Name,UPC,SRP,Colour,Size,BoxQuantity,ProductCategory,Brand,GoldPrice,Currency,Supplier
RSF555011,RSF555010,"RockShox Fork Judy Silver TK - Crown 27.5"" 9 QR Alum Str 1 1/8 42 offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 120MM",7.10846E+11,203,GLOSS BLACK,120MM,,Suspension,RockShox,111.45,GBP,Zyrofisher
RSF555012,RSF555012,"RockShox Fork Judy Silver TK - Remote 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut & Right PopLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,203,GLOSS BLACK,100MM,,Suspension,RockShox,111.45,GBP,Zyrofisher
RSF555013,RSF555012,"RockShox Fork Judy Silver TK - Remote 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut & Right PopLoc Remote) A3 2021: GLOSS BLACK 120MM",7.10846E+11,253,GLOSS BLACK,120MM,,Suspension,RockShox,139.46,GBP,Zyrofisher
RSF555014,RSF555014,"RockShox Fork Judy Silver TK - Crown 29"" 9QR 100mm Alum Str 1 1/8 51offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 100MM",7.10846E+11,203,GLOSS BLACK,100MM,,Suspension,RockShox,111.45,GBP,Zyrofisher
RSF555015,RSF555015,"RockShox Fork Judy Silver TK - Remote 29"" 9QR 100mm Alum Str 1 1/8 51offset Solo Air (includes, Star nut & Right PopLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,253,GLOSS BLACK,100MM,,Suspension,RockShox,139.46,GBP,Zyrofisher
RSF556000,RSF556000,"RockShox Fork Judy Gold RL - Crown 27.5"" Boost 15x110 Alum Str Tpr 42offset Solo Air (includes Star nut & Maxle Stealth) A3 2021: GLOSS BLACK 100MM",7.10846E+11,409,GLOSS BLACK,100MM,,Suspension,RockShox,215.26,GBP,Zyrofisher
RSF556001,RSF556000,"RockShox Fork Judy Gold RL - Crown 27.5"" Boost 15x110 Alum Str Tpr 42offset Solo Air (includes Star nut & Maxle Stealth) A3 2021: GLOSS BLACK 120MM",7.10846E+11,409,GLOSS BLACK,120MM,,Suspension,RockShox,215.26,GBP,Zyrofisher
RSF556002,RSF556002,"RockShox Fork Judy Gold RL - Remote 27.5"" Boost 15x110 Alum Str Tpr 42offset Solo Air (includes Star nut, Maxle Stealth & Right OneLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,484,GLOSS BLACK,100MM,,Suspension,RockShox,254.92,GBP,Zyrofisher
RSF556003,RSF556002,"RockShox Fork Judy Gold RL - Remote 27.5"" Boost 15x110 Alum Str Tpr 42offset Solo Air (includes Star nut, Maxle Stealth & Right OneLoc Remote) A3 2021: GLOSS BLACK 120MM",7.10846E+11,484,GLOSS BLACK,120MM,,Suspension,RockShox,254.92,GBP,Zyrofisher
RSF556004,RSF556004,"RockShox Fork Judy Gold RL - Crown 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut & Maxle Stealth) A3 2021: GLOSS BLACK 100MM",7.10846E+11,409,GLOSS BLACK,100MM,,Suspension,RockShox,215.26,GBP,Zyrofisher
RSF556005,RSF556004,"RockShox Fork Judy Gold RL - Crown 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut & Maxle Stealth) A3 2021: GLOSS BLACK 120MM",7.10846E+11,409,GLOSS BLACK,120MM,,Suspension,RockShox,215.26,GBP,Zyrofisher
RSF556006,RSF556006,"RockShox Fork Judy Gold RL - Remote 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut, Maxle Stealth & Right OneLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,484,GLOSS BLACK,100MM,,Suspension,RockShox,254.92,GBP,Zyrofisher
RSF556007,RSF556006,"RockShox Fork Judy Gold RL - Remote 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut, Maxle Stealth & Right OneLoc Remote) A3 2021: GLOSS BLACK 120MM",7.10846E+11,484,GLOSS BLACK,120MM,,Suspension,RockShox,254.92,GBP,Zyrofisher
RSF556010,RSF556010,"RockShox Fork Judy Gold RL - Crown 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 100MM",7.10846E+11,377,GLOSS BLACK,100MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556011,RSF556010,"RockShox Fork Judy Gold RL - Crown 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 120MM",7.10846E+11,377,GLOSS BLACK,120MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556012,RSF556012,"RockShox Fork Judy Gold RL - Remote 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,453,GLOSS BLACK,100MM,,Suspension,RockShox,237.92,GBP,Zyrofisher
RSF556013,RSF556012,"RockShox Fork Judy Gold RL - Remote 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 120MM",7.10846E+11,453,GLOSS BLACK,120MM,,Suspension,RockShox,237.92,GBP,Zyrofisher
RSF556014,RSF556014,"RockShox Fork Judy Gold RL - Crown 27.5"" 9QR Alum Str Tpr 42offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 100MM",7.10846E+11,398,GLOSS BLACK,100MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556015,RSF556014,"RockShox Fork Judy Gold RL - Crown 27.5"" 9QR Alum Str Tpr 42offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 120MM",7.10846E+11,398,GLOSS BLACK,120MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556016,RSF556016,"RockShox Fork Judy Gold RL - Remote 27.5"" 9QR Alum Str Tpr 42offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,474,GLOSS BLACK,100MM,,Suspension,RockShox,249.24,GBP,Zyrofisher
RSF556017,RSF556016,"RockShox Fork Judy Gold RL - Remote 27.5"" 9QR Alum Str Tpr 42offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 120MM",7.10846E+11,474,GLOSS BLACK,120MM,,Suspension,RockShox,249.24,GBP,Zyrofisher
RSF556018,RSF556018,"RockShox Fork Judy Gold RL - Crown 29"" 9QR 100mm Alum Str 1 1/8 51offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 100MM",7.10846E+11,377,GLOSS BLACK,100MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556019,RSF556019,"RockShox Fork Judy Gold RL - Remote 29"" 9QR 100mm Alum Str 1 1/8 51offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,453,GLOSS BLACK,100MM,,Suspension,RockShox,237.92,GBP,Zyrofisher
RSF556020,RSF556020,"RockShox Fork Judy Gold RL - Crown 29"" 9QR Alum Str Tpr 51offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 100MM",7.10846E+11,398,GLOSS BLACK,100MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556021,RSF556020,"RockShox Fork Judy Gold RL - Crown 29"" 9QR Alum Str Tpr 51offset Solo Air (includes, Star nut) A3 2021: GLOSS BLACK 120MM",7.10846E+11,398,GLOSS BLACK,120MM,,Suspension,RockShox,198.26,GBP,Zyrofisher
RSF556022,RSF556022,"RockShox Fork Judy Gold RL - Remote 29"" 9QR Alum Str Tpr 51offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 100MM",7.10846E+11,474,GLOSS BLACK,100MM,,Suspension,RockShox,249.24,GBP,Zyrofisher
RSF556023,RSF556022,"RockShox Fork Judy Gold RL - Remote 29"" 9QR Alum Str Tpr 51offset Solo Air (includes, Star nut & Right OneLoc Remote) A3 2021: GLOSS BLACK 120MM",7.10846E+11,474,GLOSS BLACK,120MM,,Suspension,RockShox,249.24,GBP,Zyrofisher
RSF557000,RSF557000,"RockShox Fork Recon Silver RL - Crown 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut & Maxle Stealth) D1 2021: GLOSS BLACK 100MM",7.10846E+11,377,GLOSS BLACK,100MM,,Suspension,RockShox,197.69,GBP,Zyrofisher
RSF557001,RSF557000,"RockShox Fork Recon Silver RL - Crown 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut & Maxle Stealth) D1 2021: GLOSS BLACK 120MM",7.10846E+11,377,GLOSS BLACK,120MM,,Suspension,RockShox,197.69,GBP,Zyrofisher
RSF557002,RSF557000,"RockShox Fork Recon Silver RL - Crown 29"" Boost 15x110 Alum Str Tpr 51offset Solo Air (includes Star nut & Maxle Stealth) D1 2021: GLOSS BLACK 130MM",7.10846E+11,377,GLOSS BLACK,130MM,,Suspension,RockShox,197.69,GBP,Zyrofisher
RSF557003,RSF557003,"RockShox Fork Recon Silver RL - Crown 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut) D1 2021: GLOSS BLACK 100MM",7.10846E+11,269,GLOSS BLACK,100MM,,Suspension,RockShox,141.61,GBP,Zyrofisher
RSF557004,RSF557003,"RockShox Fork Recon Silver RL - Crown 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut) D1 2021: GLOSS BLACK 120MM",7.10846E+11,269,GLOSS BLACK,120MM,,Suspension,RockShox,141.61,GBP,Zyrofisher
RSF557005,RSF557005,"RockShox Fork Recon Silver RL - Remote 27.5"" 9QR Alum Str 1 1/8 42offset Solo Air (includes, Star nut & Right OneLoc Remote) D1 2021: GLOSS BLACK 100MM",7.10846E+11,344,GLOSS BLACK,100MM,,Suspension,RockShox,181.26,GBP,Zyrofisher
RSF557006,RSF557006,"RockShox Fork Recon Silver RL - Crown 27.5"" 9QR Alum Str Tpr 42offset Solo Air (includes, Star nut) D1 2021: GLOSS BLACK 100MM",7.10846E+11,290,GLOSS BLACK,100MM,,Suspension,RockShox,152.37,GBP,Zyrofisher
RSF557007,RSF557006,"RockShox Fork Recon Silver RL - Crown 27.5"" 9QR Alum Str Tpr 42offset Solo Air (includes, Star nut) D1 2021: GLOSS BLACK 120MM",7.10846E+11,290,GLOSS BLACK,120MM,,Suspension,RockShox,152.37,GBP,Zyrofisher
RSF557011,RSF557011,"RockShox Fork Recon Silver RL - Crown 29"" 9QR Alum Str 1 1/8 51offset Solo Air (includes, Star nut) D1 2021: GLOSS BLACK 100MM",7.10846E+11,269,GLOSS BLACK,100MM,,Suspension,RockShox,141.61,GBP,Zyrofisher
RSF557012,RSF557012,"RockShox Fork Recon Silver RL - Remote 29"" 9QR Alum Str 1 1/8 51offset Solo Air (includes, Star nut & Right OneLoc Remote) D1 2021: GLOSS BLACK 100MM",7.10846E+11,344,GLOSS BLACK,100MM,,Suspension,RockShox,181.26,GBP,Zyrofisher
RSF557013,RSF557013,"RockShox Fork Recon Silver RL - Crown 29"" 9QR Alum Str Tpr 51offset Solo Air (includes, Star nut) D1 2021: GLOSS BLACK 100MM",7.10846E+11,290,GLOSS BLACK,100MM,,Suspension,RockShox,152.37,GBP,Zyrofisher
RSF557017,RSF557017,"RockShox Fork Recon Silver RL - Crown 27.5"" Boost 15x110 Alum Str Tpr 46offset Solo Air (includes Star nut & Maxle Stealth) D1 2021: GLOSS BLACK 100MM",7.10846E+11,377,GLOSS BLACK,100MM,,Suspension,RockShox,197.69,GBP,Zyrofisher
RSF557018,RSF557017,"RockShox Fork Recon Silver RL - Crown 27.5"" Boost 15x110 Alum Str Tpr 46offset Solo Air (includes Star nut & Maxle Stealth) D1 2021: GLOSS BLACK 120MM",7.10846E+11,377,GLOSS BLACK,120MM,,Suspension,RockShox,197.69,GBP,Zyrofisher
RSF557019,RSF557017,"RockShox Fork Recon Silver RL - Crown 27.5"" Boost 15x110 Alum Str Tpr 46offset Solo Air (includes Star nut & Maxle Stealth) D1 2021: GLOSS BLACK 130MM",7.10846E+11,377,GLOSS BLACK,130MM,,Suspension,RockShox,197.69,GBP,Zyrofisher
RSF558001,RSF558000,"RockShox Fork Reba RL - Crown 27.5"" Boost 15x110 Alum Str Tpr 42offset Solo Air (includes Star nut & Maxle Stealth) A9 2021: GLOSS BLACK 120MM",7.10846E+11,538,GLOSS BLACK,120MM,,Suspension,RockShox,283.23,GBP,Zyrofisher
RSF559000,RSF559000,"Rockshox Fork Reba RL - Crown 26"" 15X100 Alum Steerer Tapered 40 Offset Solo Air (Includes Star Nut & Maxle Stealth) A2 2021: GLOSS BLACK 100MM",7.10846E+11,538,GLOSS BLACK,100MM,,Suspension,RockShox,283.23,GBP,Zyrofisher
RSF559001,RSF559000,"Rockshox Fork Reba RL - Crown 26"" 15X100 Alum Steerer Tapered 40 Offset Solo Air (Includes Star Nut & Maxle Stealth) A2 2021: GLOSS BLACK 120MM",7.10846E+11,538,GLOSS BLACK,120MM,,Suspension,RockShox,283.23,GBP,Zyrofisher
RSF559002,RSF559000,"Rockshox Fork Reba RL - Crown 26"" 15X100 Alum Steerer Tapered 40 Offset Solo Air (Includes Star Nut & Maxle Stealth) A2: GLOSS BLACK 130MM",7.10846E+11,505,GLOSS BLACK,130MM,,Suspension,RockShox,269.74,GBP,Zyrofisher
RSF559003,RSF559000,"Rockshox Fork Reba RL - Crown 26"" 15X100 Alum Steerer Tapered 40 Offset Solo Air (Includes Star Nut & Maxle Stealth) A2: GLOSS BLACK 140MM",7.10846E+11,505,GLOSS BLACK,140MM,,Suspension,RockShox,269.74,GBP,Zyrofisher
RSF8047000,RSF8047000,RockShox MTB Fender Short - ZEB (A1+/2021+): BLACK ,7.10846E+11,22,BLACK,NO SIZE,,Mudguards,RockShox,10.1,GBP,Zyrofisher
RSF905003,RSF905003,"RockShox Fork Pike DJ - 26"" 15x100 Solo Air Gloss Crown AdjAlum Str Tpr Disc (includes 2 BtmTokens, Star nut, Maxle Ult) A4: GLOSS BLACK 100MM",7.10846E+11,916,GLOSS BLACK,100MM,,Suspension,RockShox,519.7,GBP,Zyrofisher
RSF905004,RSF905003,"RockShox Fork Pike DJ - 26"" 15x100 Solo Air Gloss Crown AdjAlum Str Tpr Disc (includes 2 BtmTokens, Star nut, Maxle Ult) A4 2021: GLOSS BLACK 140MM",7.10846E+11,916,GLOSS BLACK,140MM,,Suspension,RockShox,519.7,GBP,Zyrofisher
RSF9905005,RSF9905005,"RockShox Fork Pike Dj - 26"" 15X100 Solo Air, Crown Adjalum Str Tpr Disc (Includes 2 Btmtokens, Star Nut, Maxle Ult) A4: ELECTRIC RED 100MM",7.10846E+11,933,ELECTRIC RED,100MM,,Suspension,RockShox,529.34,GBP,Zyrofisher
RSFA1131000,RSFA113100,"RockShox Fork SID Ultimate Flight Attendant Race Day - 3P Crown 29"" Boost15X110 120mm 44offset Tapered DebonAir (Bolt on Fender, Star nut, Maxle Stealth,Battery,Charger) D1: GLOSS BLACK 120MM",7.10846E+11,1429,GLOSS BLACK,120MM,,Suspension,RockShox,832.81,GBP,Zyrofisher
RSFA1131003,RSFA113100,"RockShox Fork SID Ultimate Flight Attendant Race Day - 3P Crown 29"" Boost15X110 120mm 44offset Tapered DebonAir (Bolt on Fender, Star nut, Maxle Stealth,Battery,Charger) D1: ELECTRIC RED 120MM",7.10846E+11,1429,ELECTRIC RED,120MM,,Suspension,RockShox,832.81,GBP,Zyrofisher
RSFA1135000,RSFA1135000,"RockShox Fork Zeb Ultimate Flight Attendant - 29"" (Bolt On Fender, 2 Btm Tokens, Star Nut, Maxle Stealth,Battery, Charger) A3: BLACK 170MM",7.10846E+11,1609,BLACK,170MM,,Suspension,RockShox,936.98,GBP,Zyrofisher
RSFA1135001,RSFA1135000,"RockShox Fork Zeb Ultimate Flight Attendant - 29"" (Bolt On Fender, 2 Btm Tokens, Star Nut, Maxle Stealth,Battery, Charger) A3: ELECTRIC RED 170MM",7.10846E+11,1609,ELECTRIC RED,170MM,,Suspension,RockShox,936.98,GBP,Zyrofisher
RSFA1136000,RSFA1136000,"RockShox Fork Lyrik Ultimate Flight Attendant - 29"" Boost15X110 Tpr Smcrownod 44Offset Db+ (Bolt On Fender,2 Btm Tokens,Star Nut,Maxle Stealth,Battery,Charger) A3: BLACK 160MM",7.10846E+11,1569,BLACK,160MM,,Suspension,RockShox,910.94,GBP,Zyrofisher
RSFA1136001,RSFA1136000,"RockShox Fork Lyrik Ultimate Flight Attendant - 29"" Boost15X110 Tpr Smcrownod 44Offset Db+ (Bolt On Fender,2 Btm Tokens,Star Nut,Maxle Stealth,Battery,Charger) A3: ELECTRIC RED 160MM",7.10846E+11,1569,ELECTRIC RED,160MM,,Suspension,RockShox,910.94,GBP,Zyrofisher
RSFA1137000,RSFA1137000,"RockShox Fork Pike Ultimate Flight Attendant - 29"" Boost15X110 Tpr Smcrownod 44Offset Db+ (Bolt On Fender,2 Btm Tokens,Star Nut,Maxle Stealth,Battery,Charger) A3: BLACK 140MM",7.10846E+11,1519,BLACK,140MM,,Suspension,RockShox,884.89,GBP,Zyrofisher
RSFA1137001,RSFA1137000,"RockShox Fork Pike Ultimate Flight Attendant - 29"" Boost15X110 Tpr Smcrownod 44Offset Db+ (Bolt On Fender,2 Btm Tokens,Star Nut,Maxle Stealth,Battery,Charger) A3: ELECTRIC RED 140MM",7.10846E+11,1519,ELECTRIC RED,140MM,,Suspension,RockShox,884.89,GBP,Zyrofisher
RSFA8003000,RSFA8003000,"RockShox Pedal Sensor Assembly - Dub Flight Attendant (Includes Sensor Core, Seal Tube, Expander And Bolt) - X01/Xx1 D1 (2023+):  ",7.10846E+11,118,NO COLOUR,NO SIZE,,Suspension,RockShox,69.08,GBP,Zyrofisher
RSFA8003001,RSFA8003001,"RockShox Pedal Sensor Expander Kit- Dub Flight Attendant (Includes Expander Bolt, And Retaining Ring)- X01/Xx1 D1 (2023+):  ",7.10846E+11,14,NO COLOUR,NO SIZE,,Suspension,RockShox,7.43,GBP,Zyrofisher
RSFA8074010,RSFA8074010,RockShox Flight Attendant Upgrade Kit:  TREK SUPERCALIBER 20,7.10846E+11,2100,NO COLOUR,TREK SUPERCALIBER 20,,Suspension,RockShox,1234.04,GBP,Zyrofisher
RSFA8074011,RSFA8074011,"ROCKSHOX Flight Attendant Upgrade Kit - (Charger RD 2 Damper for SIDSL, ISOSTRUT FA Shock, XXSL Power Meter, 34t Cring, 2 Batteries w/charger) - TREK Supercaliber 9.9 XX Gen 2:  TREK SUPERCALIBER 20",7.10846E+11,2100,NO COLOUR,TREK SUPERCALIBER 20,,Suspension,RockShox,1234.04,GBP,Zyrofisher
RSFA8105000,RSFA8105000,"RockShox Damper Upgrade Kit - Flight Attendant Charger Raceday2 (Includes Complete Damper, Module, Battery, Charger)(Power Meter/Pedal Sensor Not Included):  SID 35 C1-D1+(2021+)",7.10846E+11,579,NO COLOUR,SID 35 C1-D1+(2021+),,Suspension,RockShox,340.34,GBP,Zyrofisher
RSFA8105001,RSFA8105000,"RockShox Damper Upgrade Kit - Flight Attendant Charger Raceday2 (Includes Complete Damper, Module, Battery, Charger)(Power Meter/Pedal Sensor Not Included):  SID SL C1-D1+ (2021+",7.10846E+11,579,NO COLOUR,SID SL C1-D1+ (2021+,,Suspension,RockShox,340.34,GBP,Zyrofisher
RSFA8114000,RSFA8114000,RockShox Flight Attendant Upgrade Kit - (USB-C) Trek Supercaliber Gen2 :  TREK SUPERCALIBER9.9,7.10846E+11,2100,NO COLOUR,TREK SUPERCALIBER9.9,,Suspension,RockShox,1234.04,GBP,Zyrofisher
RSFA8114001,RSFA8114000,RockShox Flight Attendant Upgrade Kit - (USB-C) Trek Supercaliber Gen2 :  TREK SUPERCALIBER9.9,7.10846E+11,2100,NO COLOUR,TREK SUPERCALIBER9.9,,Suspension,RockShox,1234.04,GBP,Zyrofisher
RSFA8115000,RSFA8115000,RockShox Damper Upgrade Kit - Flight Attendant USB-C :  SID 35 C1-D1+(2021+),7.10846E+11,579,NO COLOUR,SID 35 C1-D1+(2021+),,Suspension,RockShox,340.34,GBP,Zyrofisher
RSFA8115001,RSFA8115000,RockShox Damper Upgrade Kit - Flight Attendant USB-C :  SID SL C1+ (2021+),7.10846E+11,579,NO COLOUR,SID SL C1+ (2021+),,Suspension,RockShox,340.34,GBP,Zyrofisher
RSFA8458007,RSFA8458007,"RockShox Super Deluxe Ultimate Flight Attendant - (Battery,Charger)-C2:  210X55",7.10846E+11,939,NO COLOUR,210X55,,Suspension,RockShox,546.36,GBP,Zyrofisher
RSFA8459000,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  CANYON LUXWC 2023+ 2",7.10846E+11,849,NO COLOUR,CANYON LUXWC 2023+ 2,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459001,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  MONDRAKER F-PODIUM 2",7.10846E+11,849,NO COLOUR,MONDRAKER F-PODIUM 2,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459002,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  ORBEA OIZ 100MM 2020",7.10846E+11,849,NO COLOUR,ORBEA OIZ 100MM 2020,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459003,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  ORBEAOIZTR 120MM 202",7.10846E+11,849,NO COLOUR,ORBEAOIZTR 120MM 202,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459004,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  PIVOT MACH 4 SL 2023",7.10846E+11,849,NO COLOUR,PIVOT MACH 4 SL 2023,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459005,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  SANTACRUZ BLUR 2022+",7.10846E+11,849,NO COLOUR,SANTACRUZ BLUR 2022+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459006,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  SANTACRUZ BLUR TR 20",7.10846E+11,849,NO COLOUR,SANTACRUZ BLUR TR 20,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459007,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  SPECIALIZED EPIC EVO",7.10846E+11,849,NO COLOUR,SPECIALIZED EPIC EVO,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459008,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  SPECIALIZED EPIC 202",7.10846E+11,849,NO COLOUR,SPECIALIZED EPIC 202,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459009,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  A2-YETI ASR 2024+ 19",7.10846E+11,849,NO COLOUR,A2-YETI ASR 2024+ 19,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459012,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  A2-ALLIED BC40 2022+",7.10846E+11,849,NO COLOUR,A2-ALLIED BC40 2022+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459013,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  190X45MM",7.10846E+11,849,NO COLOUR,190X45MM,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459014,RSFA8459014,RockShox Sidluxe Ultimate Flight Attendant:  GIANT ANTHEM 2024+,7.10846E+11,849,NO COLOUR,GIANT ANTHEM 2024+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459015,RSFA8459014,RockShox Sidluxe Ultimate Flight Attendant:  TREK TOPFUEL GEN 3-4,7.10846E+11,849,NO COLOUR,TREK TOPFUEL GEN 3-4,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459016,RSFA8459014,RockShox Sidluxe Ultimate Flight Attendant:  BMC FOURSTROKE 2021+,7.10846E+11,849,NO COLOUR,BMC FOURSTROKE 2021+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8459017,RSFA8459014,RockShox Sidluxe Ultimate Flight Attendant:  TRANSITION SPUR 2020,7.10846E+11,849,NO COLOUR,TRANSITION SPUR 2020,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8468000,RSFA845900,"RockShox Rear Shock SIDLuxe Ultimate Flight Attendant (Battery,Charger):  SCOTT SPARK ST 2022+",7.10846E+11,849,NO COLOUR,SCOTT SPARK ST 2022+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8469000,RSFA8469000,"RockShox Rear Shock SIDLuxe Isostrut Ultimate Flight Attendant (No Hardware) (Battery,Charger):  TREK SUPERCALIBER 20",7.10846E+11,849,NO COLOUR,TREK SUPERCALIBER 20,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544000,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  CANYON LUXWC 2023+,7.10846E+11,849,NO COLOUR,CANYON LUXWC 2023+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544001,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  MONDRAKER F-PODIUM 2,7.10846E+11,849,NO COLOUR,MONDRAKER F-PODIUM 2,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544002,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  ORBEA OIZ 100MM 2020,7.10846E+11,849,NO COLOUR,ORBEA OIZ 100MM 2020,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544003,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  ORBEAOIZTR120MM2020+,7.10846E+11,849,NO COLOUR,ORBEAOIZTR120MM2020+,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544004,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  PIVOT MACH 4 SL 2023,7.10846E+11,849,NO COLOUR,PIVOT MACH 4 SL 2023,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544005,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  SANTACRUZ BLUR/WILDE,7.10846E+11,849,NO COLOUR,SANTACRUZ BLUR/WILDE,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544006,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  SANTACRUZ BLUR TR/WI,7.10846E+11,849,NO COLOUR,SANTACRUZ BLUR TR/WI,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544007,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  SPECIALIZED EPIC EVO,7.10846E+11,849,NO COLOUR,SPECIALIZED EPIC EVO,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544008,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  SPECIALIZED EPIC 202,7.10846E+11,849,NO COLOUR,SPECIALIZED EPIC 202,,Suspension,RockShox,494.27,GBP,Zyrofisher
RSFA8544009,RSFA8544000,RockShox SIDLuxe Ultimate Flight Attendant:  YETI ASR 2024+,7.10846E+11,849,NO COLOUR,YETI ASR 2024+,,Suspension,RockShox,494.27,GBP,Zyrofisher
